File,Pattern,Severity,Description,Fix,Match,Line
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-4 text-center">",29
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-lg font-semibold mb-2">ParticleBackground</h3>",30
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-sm opacity-80">This is the default particlebackground component.</p>",31
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",39
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="p-4 text-center">",29
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-lg font-semibold mb-2">ParticleBackground</h3>",30
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-sm opacity-80">This is the default particlebackground component.</p>",31
"src/components/backgrounds/ParticleBackground.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",39
"src/components/backgrounds/ParticleBackground.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",84
"src/components/backgrounds/ParticleBackground.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={className} style={style} {...rest}>",301
"src/components/backgrounds/ParticleBackground.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",84
"src/components/backgrounds/ParticleBackground.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={className} style={style} {...rest}>",301
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap items-center gap-4">",88
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",120
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",120
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",120
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" fill="none" stroke="currentColor" viewBox="0 0 24 24">",187
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" fill="none" stroke="currentColor" viewBox="0 0 24 24">",187
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-4 h-4" fill="none" stroke="currentColor" viewBox="0 0 24 24">",187
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center">",216
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-5 h-5 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",217
"src/components/button/GlassButton.stories.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: 'px-8 py-4 text-lg font-semibold',",233
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap items-center gap-4">",88
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",120
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",120
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",120
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex flex-wrap gap-4">",73
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" fill="none" stroke="currentColor" viewBox="0 0 24 24">",187
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" fill="none" stroke="currentColor" viewBox="0 0 24 24">",187
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" fill="none" stroke="currentColor" viewBox="0 0 24 24">",187
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center">",216
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-5 h-5 mr-2" fill="none" stroke="currentColor" viewBox="0 0 24 24">",217
"src/components/button/GlassButton.stories.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className: 'px-8 py-4 text-lg font-semibold',",233
"src/components/button/GlassButton.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className,",108
"src/components/button/GlassButton.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className: 'glass-foundation-complete glass-foundation-complete text-white/95 hover:text-white border-0',",147
